source,suspicion_score,confidence_tier,n_supporting_sources,wallet,condition_id,market_question,size_usd_approx,direction,outcome_resolved,onchain_flags_count,onchain_wallet_concentration,onchain_size_percentile,onchain_win_aligned,flags,ts_lower,ts_upper,evidence_urls
onchain,0.9500000000000001,,1,0x2db557a66cb0a948b293455a468cbeae8fe3aae8,0xc2e03ace987d9dddeb94527bc4b044a5d580dc16c985c25ea8ce85b017152f4c,"Bitcoin above $118,000 on July 28?",20714.28381,BUY,,5,1.0,98.47182425978987,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xac75b6e590720a394364f2a1580b68a2fbe51319,0xced2010bea8ce0af4c7ed6db580c85adc7cccb82f6f1099c9f28fdf4182614e9,LoL: French Flair vs BK ROG Esports (BO1) - LFL Invitational Super Group,14806.315408,BUY,,5,1.0,99.6124031007752,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xf03044eb7a85a04e826adc893ded416e116812e2,0x2f33c9dfc3026ab540eaed4f4212bfb4693013ff6b98639e644c74523dc74feb,,36093.11379200001,BUY,,5,1.0,98.74141876430205,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x70018e544f223dee25aafd71047e872732c52aba,0x19ac13822fc2538a4054218b8a113a2fb632051adf084cdf30df94f2460ed64f,"Will the price of Bitcoin be above $88,000 on January 29?",13306.616184000002,BUY,,5,1.0,98.45644983461963,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x9c3073e74a299ec980bda62488b1ec78b6ff54a2,0x2f33c9dfc3026ab540eaed4f4212bfb4693013ff6b98639e644c74523dc74feb,,43500.49046,BUY,,5,1.0,99.19908466819221,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x85f031d069de300055900c4055c1baeb6bde3f67,0x3e962dab7dd5aba0135bbf71cfe67b432c5675fbb2598452842f6f144a7e1fcc,Spread: Rockets (-5.5),25065.5806,BUY,,5,1.0,99.21156373193168,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xdf55c5b5c2ed29026a54235b5568d862d8bdeb6a,0x008af4e889a49d8d0e20d79993b0419f79e7d802be2cbfd8ccc53c7bf718922c,Bucks vs. Pacers,49346.295571999995,BUY,,5,1.0,99.16279069767442,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x4dae5324f6a5d3a3acfce1f8a497cac5438df8b2,0x2365ff94245567b5a3fe75163be4c944e20ae20fe4127efd11240a1909fe5bf8,Yankees vs. Mets,39031.826293000006,BUY,,5,1.0,99.18032786885246,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x23c8c5c2841b30f917f0c7ef874a37a75da4f8bc,0xcceec6528fea29ffcf9eb0df9cfdef5871e1e4b7b348fafca53a87952cdf2e42,Qatar Open: Fabian Marozsan vs Andrey Rublev,62871.40259299999,BUY,,5,1.0,99.74489795918367,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x178d913891fee26e0380817f7689d41d33e474ed,0x67d7e1b3c2ad0e34e96b69da21be5a24c6d5b26d93683a255beb1c7d6079c23a,Will MrBeast's next video get between 90 and 100 million views on week 1?,19918.98098,BUY,,5,1.0,98.60335195530726,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x282fbe06d6ffc7546f63a1842bbe22a41a022afb,0x2f33c9dfc3026ab540eaed4f4212bfb4693013ff6b98639e644c74523dc74feb,,55389.369083,BUY,,5,1.0,99.54233409610984,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xaca97d9b5af802a3370dd7f96b8df31ada62233a,0x67d7e1b3c2ad0e34e96b69da21be5a24c6d5b26d93683a255beb1c7d6079c23a,Will MrBeast's next video get between 90 and 100 million views on week 1?,13000.0,BUY,,5,1.0,97.48603351955308,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x0926f6e6f1e1a2ea04513292bf336c7eb67e8dfe,0x7b7773da5ed98060e01ee6a435f5e24e7fafbfdf5ba986af1e2040288ed81f4f,"Will the price of Ethereum be above $3,300 on December 9?",20092.227709,BUY,,5,1.0,99.17127071823204,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x625adc5075037616ff7b388456c5f29270d58410,0x3a4bdd751cae67ff62412216d5e0b4b969244ca77def1849d969eb08f2692ac3,Will Elon Musk be richest person on March 31?,41999.060000000005,BUY,,5,1.0,100.0,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xa8e0f6cd46306617f7b9d0897fef215fb02f1dd2,0x008af4e889a49d8d0e20d79993b0419f79e7d802be2cbfd8ccc53c7bf718922c,Bucks vs. Pacers,99530.58376400001,BUY,,5,1.0,99.81395348837209,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xaf1c068abca54e6b43a5084133b149ca022ff5f6,0x1d403655845ce71dd5065ad7f71e4f7110e44eef7ce153b7e95c2b94351b95d9,"Bitcoin Up or Down - August 26, 7PM ET",13250.227072999998,BUY,,5,1.0,99.02912621359224,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x741df8f222c087a18bce4d855d2e5bc6a31680da,0x7b7773da5ed98060e01ee6a435f5e24e7fafbfdf5ba986af1e2040288ed81f4f,"Will the price of Ethereum be above $3,300 on December 9?",11238.75,BUY,,5,1.0,98.61878453038673,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x2aa22a2d9379e9adb7cb0d1d760763f697ab4d22,0x008af4e889a49d8d0e20d79993b0419f79e7d802be2cbfd8ccc53c7bf718922c,Bucks vs. Pacers,16296.99927,BUY,,5,1.0,97.11627906976744,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xd9a0cdd2f18d42f7cf0540d38036c597925288ee,0x008af4e889a49d8d0e20d79993b0419f79e7d802be2cbfd8ccc53c7bf718922c,Bucks vs. Pacers,39905.649853,BUY,,5,0.8924158508158863,98.6046511627907,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xe6535d86446728d567f4929557c2c4eb3cdbc4a7,0x008af4e889a49d8d0e20d79993b0419f79e7d802be2cbfd8ccc53c7bf718922c,Bucks vs. Pacers,21599.996914,BUY,,5,1.0,97.67441860465115,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xb6bf9ee0da6897d2bbee101df45a2244255fec1a,0xcae027e07ed77cc4ff8ea0e723ef591a27e0e7a56a488deff927577049c96cbc,Will Hannover 96 win on 2026-01-24?,11008.430580000002,BUY,,5,1.0,97.41100323624595,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x09af4fa45eff006e02c0b81aa5e230d7ffebd337,0x2421d5c46ce736ad659fa50f7e28bedd082895be565b3c4113f192b7fee88819,Will France win?,12064.380000000001,BUY,,5,1.0,98.28571428571429,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x38fa3750d2adf66081ec958d0915b785e7750aac,0xa84414bb974f9f7a1ce7d4f70c293ae5aed95b54224447d11d48fb46712808fc,Ravens vs. Chiefs,137935.824716,BUY,,5,1.0,98.97142857142858,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xd5aff8ad5f04e6b2307882c085ee3bbd0ba05d38,0xb2329ba6fcc5480dfd0bbdc841fe484c9f4d7a8b96189cda5b9a0cd41bd3c459,Will Sheffield United FC win on 2026-02-22?,15608.66571,BUY,,5,1.0,99.12790697674419,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x4813a38feedb8f41973b6d7ec85e3671e752ae12,0xda76adec7747614a403a111d4a73f4550b313344f46c4387b74bffb2985d3066,Will Manchester City FC win on 2026-01-01?,10666.552467000001,BUY,,5,1.0,97.96782387806944,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xad25256628409ad0a93c5a7ccdc1cd02fa207678,0x8f97d034bbf01cd874af524cefc6d83deaa25373c1ab4545a81589a4d3d2b2a8,Will a Democrat win North Carolina Presidential Election?,10540.606175,BUY,,5,1.0,99.41144013242597,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xd38b71f3e8ed1af71983e5c309eac3dfa9b35029,0xaba61ca5b2f03bb34d371d41d54e7d168e8e5c9816b77d3f850eb20ed0bdeeb8,Georgia vs. Auburn,84805.16888800001,BUY,,5,1.0,98.51632047477746,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x1b8fb8d5cd3168fff60601ec843fb97ba377c65d,0x3e962dab7dd5aba0135bbf71cfe67b432c5675fbb2598452842f6f144a7e1fcc,Spread: Rockets (-5.5),22977.000000000004,BUY,,5,1.0,99.08015768725362,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xabb89972b21b304c1bed2bf26f35c8741ac9bba3,0x3e962dab7dd5aba0135bbf71cfe67b432c5675fbb2598452842f6f144a7e1fcc,Spread: Rockets (-5.5),18533.400294,BUY,,5,1.0,98.94875164257556,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xaeb5995237bf757fbcea23949db3bb369f7fadcc,0x5607dfc0ffa02b80fbf3f3f1822b9cba56799d8117aa6797e421b3f0c071d738,,19780.2,BUY,,5,1.0,99.89832231825115,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x079e15961cbf026546d8068aed05121815ec8254,0x3e962dab7dd5aba0135bbf71cfe67b432c5675fbb2598452842f6f144a7e1fcc,Spread: Rockets (-5.5),28050.69,BUY,,5,1.0,99.34296977660972,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x631959e53cf51447312494991c95f157eacc4fd7,0xbcb1ccc6cd8b664b323566205d2200c6411ae3758afe830c157a692a7e99d44a,Trail Blazers vs. Hornets,24009.68398,BUY,,5,1.0,99.13344887348353,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xb2c5d3085f0db650b36538f61bd426a4b48bd6f5,0x41acd40c6ade9b403d019d1a7cb67b8b32687d53d6f8173ca289909220c1930e,OpenAI browser by October 24?,34530.826666,BUY,,5,1.0,98.55072463768117,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x304cebc45c2e396ff66b4fb8f1a1fbae973cb486,0xb735bcbfe9b1758113568fd6fcc53f4b4928d22ef05b235b0f78ca121484d357,Spread: Celtics (-9.5),17982.0,BUY,,5,1.0,97.32441471571906,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x25bd2b12e86f2ad566632c3a298d950ff25d4baf,0x18cfedf618e082c8907c773bb1024502a79f2b2a06b1b8458554626b76cbccb6,Counter-Strike: PARIVISION vs Astralis (BO3) - IEM Krakow Group A,19980.0,BUY,,5,1.0,97.83427495291902,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x5f7d7bb49a2819f0e05ddd0ab0a9656a9d04197c,0x2421d5c46ce736ad659fa50f7e28bedd082895be565b3c4113f192b7fee88819,Will France win?,14679.297451000002,BUY,,5,1.0,98.85714285714286,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x73181b7a2ad83f3f188645825466687c6dd2cc3c,0x882ae7e336910b3f5792c773817a50aa64a1b2a620678a489e9f9dd535ac8f70,"Adelaide International, Qualification: Jesper de Jong vs Thiago Agustin Tirante",13104.492984,BUY,,5,1.0,97.63313609467455,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xa052de125afef2fe45dddc2d281ee73a4db9ad61,0x2f33c9dfc3026ab540eaed4f4212bfb4693013ff6b98639e644c74523dc74feb,,46953.0,BUY,,5,1.0,99.31350114416476,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xe785449529440cd6057179142a123ef0647be106,0xdca56969ed806810c5dfc33e13c4c20f5096e6a96a8fe9375b136501146a8a6b,Brewers vs. Reds,22295.469143999995,BUY,,5,1.0,99.63459196102315,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x70c5c900812fc38c1277ca972eb09483671e457f,0x18cfedf618e082c8907c773bb1024502a79f2b2a06b1b8458554626b76cbccb6,Counter-Strike: PARIVISION vs Astralis (BO3) - IEM Krakow Group A,34844.6721,BUY,,5,1.0,98.49340866290018,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x1638095947833f43a732e0da2ca9c3548887339b,0x86819a37f04b4b8a087f2fb9741566dec1952cf6e8bddde40e74c14b44b7b177,Georgia Tech vs. Vanderbilt,15828.082855999999,BUY,,5,1.0,99.7169143665959,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x641cf2a17aae7b088271a74ee6cd9557d2473d21,0x18cfedf618e082c8907c773bb1024502a79f2b2a06b1b8458554626b76cbccb6,Counter-Strike: PARIVISION vs Astralis (BO3) - IEM Krakow Group A,50570.0,BUY,,5,1.0,99.05838041431262,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x16422b857730a011070e1144cf0c57b4c7e9bbf0,0x257d56b9d488e44d300004ceab907075c45dee9eaddec79b7b545037dc268c14,,10927.180000000002,BUY,,5,1.0,98.98305084745763,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xf70f2ba870efc32d07b366c2d685804dfa683c97,0x2f33c9dfc3026ab540eaed4f4212bfb4693013ff6b98639e644c74523dc74feb,,19632.555133,BUY,,5,1.0,97.82608695652173,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x2d99e29c4f066ba32098c65e4c7454b277d94ca3,0x67d7e1b3c2ad0e34e96b69da21be5a24c6d5b26d93683a255beb1c7d6079c23a,Will MrBeast's next video get between 90 and 100 million views on week 1?,15910.036,BUY,,5,1.0,98.32402234636871,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xe47c17e97547de654ac80749286ad44d0e213afa,0x008af4e889a49d8d0e20d79993b0419f79e7d802be2cbfd8ccc53c7bf718922c,Bucks vs. Pacers,53977.798721,BUY,,5,1.0,99.25581395348837,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xc139038491da1e6039a88a4395bf1325ffa62fab,0x008af4e889a49d8d0e20d79993b0419f79e7d802be2cbfd8ccc53c7bf718922c,Bucks vs. Pacers,31736.300000000003,BUY,,5,1.0,98.23255813953489,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x57bc129e23fdf76dfd4b0b0aef0eb080d727ec65,0x008af4e889a49d8d0e20d79993b0419f79e7d802be2cbfd8ccc53c7bf718922c,Bucks vs. Pacers,46064.2,BUY,,5,1.0,98.88372093023256,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xea2f794a7f0ce05e4bbd357b3ccbb3bd2048a8ef,0x1fee97dc0cd5597614c6551c2cd4adee07e6ef28babf698f012db1ced41726d1,"Will Trump say ""tax"" 15 or more times during Georgia speech on Oct 15?",48637.23995800001,BUY,,5,1.0,99.58333333333333,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0xff30ac5b2cb4822a1b15604ac90659ef71314a37,0x1fee97dc0cd5597614c6551c2cd4adee07e6ef28babf698f012db1ced41726d1,"Will Trump say ""tax"" 15 or more times during Georgia speech on Oct 15?",16840.891,BUY,,5,1.0,97.5,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x3a8ba694507cdf1ada5b43664d9c24918414f69d,0x008af4e889a49d8d0e20d79993b0419f79e7d802be2cbfd8ccc53c7bf718922c,Bucks vs. Pacers,25950.0,BUY,,5,1.0,97.95348837209302,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x530f876d8c0f1b09d1f30a28f1fd801fa2388a00,0x3e962dab7dd5aba0135bbf71cfe67b432c5675fbb2598452842f6f144a7e1fcc,Spread: Rockets (-5.5),10865.21739,BUY,,5,1.0,98.16031537450722,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
onchain,0.9500000000000001,,1,0x2a355d6965f8fadd9b9c7e51e54e977a27ba6387,0xd7d9db1c516d251d6c9edbb3d7211821f7eb96c59279e4f2cb769a6a6b990c82,Celtics vs. Warriors: O/U 217.5,44383.68000000001,BUY,,5,1.0,100.0,True,fresh_wallet;single_market;large_first_position;win_aligned_top;directional,,,
callout,0.95,T1,11,,,Will X win the Nobel Peace Prize?,,YES,YES,,,,,tier=T1;n_sources=11,2025-10-10 00:00:00Z,2024-10-10 13:00:00Z,https://medium.com/@josh.insidertrading.tech/polymarket-how-crypto-prediction-markets-legalized-insider-trading-1665fe9e8598;https://finance.yahoo.com/news/norway-probes-potential-insider-trading-194041145.html;https://www.cryptopolitan.com/nobel-investigates-itself-over-polymarket/;https://decrypt.co/343840/nobel-peace-prize-organizers-intestigating-polymarket-insider-trades;https://www.coindesk.com/markets/2025/10/11/norwegian-officials-probe-major-polymarket-bets-on-nobel-peace-winner
callout,0.95,T1,1,,,Will there be a US-Israeli strike on Iran by February 28?,2000000.0,YES,YES,,,,,tier=T1;n_sources=1,2026-02-22T00:00:00Z,2026-02-27T12:00:00Z,https://www.aljazeera.com/news/2026/3/25/large-polymarket-wall-street-bets-on-trumps-war-news-under-scrutiny
callout,0.95,T1,1,,,Will Nicolás Maduro leave office before the end of January?,400000.0,YES,YES,,,,,tier=T1;n_sources=1,2024-12-27T00:00:00Z,2025-01-03T00:00:00Z,https://fortune.com/2026/01/12/polymarket-kalshi-insider-trading-prediction-markets-cftc-torres-titus-venezuela/
callout,0.95,T1,1,,,Will there be a US-Iran ceasefire before March 31?,70000.0,YES,,,,,,tier=T1;n_sources=1,2026-03-21T00:00:00Z,2026-03-23T23:59:00Z,https://www.timesofisrael.com/polymarket-bets-on-us-iran-ceasefire-appear-to-suggest-insider-trading/
callout,0.95,T1,1,,,Will Israel's war with Iran start/begin on [specific date in June 2025]?,162663.0,YES,YES,,,,,tier=T1;n_sources=1,2025-06-12T00:00:00Z,2025-06-13T12:00:00Z,https://www.timesofisrael.com/israeli-air-force-major-charged-with-using-classified-info-to-place-bets-on-polymarket/
callout,0.95,T1,1,,,Will Israel strike Iran / timing of Israel's opening strike against Iran in June 2025,162663.0,YES,YES,,,,,tier=T1;n_sources=1,2025-06-12T00:00:00Z,2025-06-13T00:00:00Z,https://www.wionews.com/world/military-intel-for-gambling-israeli-air-force-major-charged-with-using-secret-iran-war-details-to-win-big-on-polymarket-1774598651598
callout,0.95,T1,1,,,ChatGPT Browser launch date,309486.0,YES,YES,,,,,tier=T1;n_sources=1,2025-01-01T00:00:00Z,2025-04-10T00:00:00Z,https://gizmodo.com/the-great-insider-trading-reckoning-reportedly-hits-openai-2000727838
callout,0.95,T1,1,,,Will Google Search lose antitrust case / face related ruling?,1000000.0,YES,,,,,,tier=T1;n_sources=1,,2024-12-05T16:00:00Z,https://finance.yahoo.com/news/polymarket-trader-makes-1-million-090001027.html
callout,0.95,T1,1,,,Will Nicolás Maduro be removed from power by January 31?,34000.0,YES,YES,,,,,tier=T1;n_sources=1,2024-12-27T00:00:00Z,2025-01-05T12:00:00Z,https://igamingbusiness.com/legal-compliance/maduro-trade-triggers-bill-on-insider-trading-safeguards/
callout,0.95,T1,1,,,Maduro out of power by January 31 (2026),32000.0,YES,YES,,,,,tier=T1;n_sources=1,2026-01-02 21:00:00,2026-01-03 03:00:00,https://markets.financialcontent.com/stocks/article/predictstreet-2026-1-17-the-400000-maduro-snatch-and-extract-payout-prediction-markets-face-an-existential-insider-trading-crisis
callout,0.95,T1,1,,,Will the U.S. and Iran agree to a cease-fire?,,YES,YES,,,,,tier=T1;n_sources=1,2026-04-07T00:00:00Z,2026-04-07T23:30:00Z,https://time.com/article/2026/04/10/white-house-oil-prediction-markets-polymarket-bets-insider-trading-war/
callout,0.95,T1,9,0xafEe,,Google 2025 Year in Search rankings — most searched persons/outcomes (multiple markets),1564660.111111111,YES,YES,,,,,tier=T1;n_sources=9,2025-11-28T00:00:00Z,2024-12-05T16:00:00Z,https://www.inc.com/ava-levinson/polymarket-million-dollar-google-win-raises-questions/91274626;https://www.mexc.co/en-IN/news/233271;https://bitcoinethereumnews.com/tech/how-an-alleged-google-insider-made-1-million-on-polymarket/;https://www.todayonchain.com/news/article/01KBPXNCHB7F55S2ERYB77XE9A/;https://www.bitget.com/amp/news/detail/12560605098443
callout,0.95,T1,1,,,Will the American military strike on Iran?,855000.0,YES,YES,,,,,tier=T1;n_sources=1,2025-02-01T00:00:00Z,2025-02-28T23:59:00Z,https://staytuned.substack.com/p/polymarkets-insider-trading-problem
callout,0.95,T1,2,,,Will the US strike Iran / outbreak of war in Iran,,YES,YES,,,,,tier=T1;n_sources=2,2026-02-22T00:00:00Z,2026-02-28T00:00:00Z,https://www.cbsnews.com/news/polymarket-insider-trading-rules-iran-war-venezuela/;https://www.aljazeera.com/news/2026/3/25/large-polymarket-wall-street-bets-on-trumps-war-news-under-scrutiny
callout,0.95,T1,2,,,Will the U.S. strike Iran?,87000.0,YES,YES,,,,,tier=T1;n_sources=2,2025-03-24T23:53:00Z,2025-03-25 00:00:00,https://qz.com/polymarket-iran-strike-insider-bet-prediction-markets;https://qz.com/polymarket-iran-strike-insider-bet-prediction-markets
callout,0.95,T1,2,,,Will Nicolás Maduro be toppled/captured by the end of January?,32000.0,YES,YES,,,,,tier=T1;n_sources=2,2026-01-01T00:00:00Z,2026-01-04T00:00:00Z,https://www.npr.org/2026/01/05/nx-s1-5667232/polymarket-maduro-bet-insider-trading;https://www.mexc.com/news/783229
callout,0.95,T1,3,,,Will Trump win the 2024 US Presidential Election?,80000000.0,YES,YES,,,,,tier=T1;n_sources=3,2024-10-01T00:00:00Z,2024-11-05T00:00:00Z,https://www.thefp.com/p/french-whale-makes-85-million-on-polymarket-trump-win;https://www.cbsnews.com/news/french-whale-made-over-80-million-on-polymarket-betting-on-trump-election-win-60-minutes/;https://finance.yahoo.com/news/polymarket-whale-actually-made-85-050139914.html
callout,0.95,T1,3,,,"Google 2025 Year in Search rankings (multiple markets, e.g. 'Will d4vd top the most searched person list?')",1716666.6666666667,YES,YES,,,,,tier=T1;n_sources=3,2025-12-03T00:00:00Z,2025-12-04T23:59:00Z,https://gizmodo.com/polymarket-user-accused-of-1-million-insider-trade-on-google-search-markets-2000696258;https://beincrypto.com/alleged-google-insider-trade-polymarket/;https://defirate.com/news/polymarket-trader-turned-10k-into-1m-google/
callout,0.95,T1,4,,,Will Israel strike Iran? / Timing of Israel's opening strike on Iran in the June 2025 12-day war,,YES,YES,,,,,tier=T1;n_sources=4,2025-06-01T00:00:00Z,2025-06-05T00:00:00Z,https://www.timesofisrael.com/two-indicted-for-using-classified-info-to-place-online-bets-on-military-operations/;https://www.newarab.com/analysis/gambling-death-polymarket-and-dark-rise-war-betting;https://www.wionews.com/world/military-intel-for-gambling-israeli-air-force-major-charged-with-using-secret-iran-war-details-to-win-big-on-polymarket-1774598651598;https://www.timesofisrael.com/israeli-air-force-major-charged-with-using-classified-info-to-place-bets-on-polymarket/
callout,0.95,T1,4,,,"Will Maduro exit office / be captured by January 31, 2026?",,YES,YES,,,,,tier=T1;n_sources=4,2026-01-02T00:00:00Z,2025-01-03T06:00:00Z,https://fortune.com/2026/01/05/polymarket-user-400k-maduro-capture-bets-insider-trading-suspicion/;https://www.cnn.com/2026/03/30/politics/prediction-markets-justice-department;https://newrepublic.com/post/204885/insider-trading-trump-attack-venezuela-maduro-polymarket;https://www.cnbc.com/2026/04/15/kalshi-and-polymarket-congress-regulation-washington-influence.html
callout,0.95,T1,5,0x31a56e9E690c621eD21De08Cb559e9524Cdb8eD9,,"Will Nicolás Maduro be out of power by January 31, 2026?",32829.6,YES,YES,,,,,tier=T1;n_sources=5,2026-01-03 00:00:00Z,2026-01-03 04:21:00Z,https://markets.financialcontent.com/stocks/article/predictstreet-2026-2-5-the-maduro-whale-inside-the-400000-trade-that-sparked-a-washington-firestorm;https://markets.financialcontent.com/stocks/article/predictstreet-2026-1-14-the-400000-shadow-bet-how-a-timely-wager-on-maduros-downfall-ignited-an-insider-trading-firestorm;https://www.npr.org/2026/01/05/nx-s1-5667232/polymarket-maduro-bet-insider-trading;https://fortune.com/2026/01/05/polymarket-user-400k-maduro-capture-bets-insider-trading-suspicion/;https://fortune.com/2026/01/12/polymarket-kalshi-insider-trading-prediction-markets-cftc-torres-titus-venezuela/
callout,0.95,T1,1,,,Will the US/Israel conduct military strikes against Iran?,967000.0,YES,YES,,,,,tier=T1;n_sources=1,2024-01-01T00:00:00Z,2026-02-28T23:59:59Z,https://www.cnn.com/2026/03/24/politics/iran-war-bets-prediction-markets
callout,0.95,T1,1,,,Who will be eliminated next on Survivor (pre-taped season)?,10000000.0,YES,YES,,,,,tier=T1;n_sources=1,,2025-03-25T00:00:00Z,https://gamingamerica.com/news/reality-tv-betting-insider-trading-prediction-markets
callout,0.95,T1,1,,,Will the US and Iran agree to a cease-fire?,500000.0,YES,YES,,,,,tier=T1;n_sources=1,2025-04-07T00:00:00Z,2025-04-07T18:30:00Z,https://time.com/article/2026/04/10/white-house-oil-prediction-markets-polymarket-bets-insider-trading-war/
callout,0.95,T1,1,,,Will Israel strike Yemen/Houthis in September 2025?,5000.0,YES,YES,,,,,tier=T1;n_sources=1,2025-09-01T00:00:00Z,2025-09-30T00:00:00Z,https://www.wionews.com/world/military-intel-for-gambling-israeli-air-force-major-charged-with-using-secret-iran-war-details-to-win-big-on-polymarket-1774598651598
callout,0.95,T1,1,,,"Will OpenAI release GPT-5.2 before December 13, 2025?",309486.0,YES,YES,,,,,tier=T1;n_sources=1,2025-12-09T00:00:00Z,2025-12-11T00:00:00Z,https://gizmodo.com/the-great-insider-trading-reckoning-reportedly-hits-openai-2000727838
callout,0.95,T1,1,,,Axiom prediction market (specific question not publicly named),1200000.0,,,,,,,tier=T1;n_sources=1,2025-01-01T00:00:00Z,2025-02-27T23:59:59Z,https://www.bitget.com/amp/news/detail/12560605226286
callout,0.95,T1,1,,,Will Israel attack Iran on Friday? (and related Israel-Iran war markets),152000.0,YES,YES,,,,,tier=T1;n_sources=1,2025-06-01T00:00:00Z,2025-06-30T00:00:00Z,https://philippdubach.com/posts/the-absolute-insider-mess-of-prediction-markets/
